timestamp,layout.data_offset,data
1742665602223231553,0,"array('i', [63588, 7188])"
1742665602273193238,0,"array('i', [63762, 7374])"
1742665602323248146,0,"array('i', [63937, 7558])"
1742665602373616794,0,"array('i', [64114, 7740])"
1742665602423401331,0,"array('i', [64293, 7924])"
1742665602473203979,0,"array('i', [64473, 8108])"
1742665602523396460,0,"array('i', [64655, 8292])"
1742665602573645553,0,"array('i', [64837, 8475])"
1742665602623157238,0,"array('i', [65020, 8657])"
1742665602673166664,0,"array('i', [65202, 8839])"
1742665602723302201,0,"array('i', [65384, 9020])"
1742665602773379256,0,"array('i', [30, 9201])"
1742665602813898330,0,"array('i', [212, 9383])"
1742665602863166108,0,"array('i', [395, 9565])"
1742665602913255238,0,"array('i', [576, 9747])"
1742665602963294293,0,"array('i', [758, 9928])"
1742665603013212627,0,"array('i', [938, 10110])"
1742665603063569608,0,"array('i', [1119, 10291])"
1742665603113188812,0,"array('i', [1300, 10472])"
1742665603163166201,0,"array('i', [1482, 10654])"
1742665603213285219,0,"array('i', [1664, 10836])"
1742665603263289978,0,"array('i', [1846, 11018])"
1742665603313524608,0,"array('i', [2029, 11201])"
1742665603363211275,0,"array('i', [2211, 11383])"
1742665603413140515,0,"array('i', [2392, 11565])"
1742665603463225663,0,"array('i', [2574, 11746])"
1742665603513323904,0,"array('i', [2755, 11927])"
1742665603563550811,0,"array('i', [2937, 12108])"
1742665603613291089,0,"array('i', [3119, 12290])"
1742665603653256608,0,"array('i', [3301, 12472])"
1742665603703745811,0,"array('i', [3484, 12654])"
1742665603753221256,0,"array('i', [3667, 12836])"
1742665603803267904,0,"array('i', [3850, 13019])"
1742665603853355089,0,"array('i', [4033, 13202])"
1742665603903232163,0,"array('i', [4216, 13384])"
1742665603953886904,0,"array('i', [4397, 13566])"
1742665604003284200,0,"array('i', [4579, 13747])"
1742665604053358978,0,"array('i', [4761, 13928])"
1742665604103346959,0,"array('i', [4943, 14110])"
1742665604153244607,0,"array('i', [5126, 14292])"
1742665604203421200,0,"array('i', [5310, 14475])"
1742665604253251070,0,"array('i', [5494, 14658])"
1742665604303225922,0,"array('i', [5677, 14841])"
1742665604353237404,0,"array('i', [5860, 15024])"
1742665604403221311,0,"array('i', [6041, 15205])"
1742665604453396181,0,"array('i', [6223, 15386])"
1742665604503327959,0,"array('i', [6404, 15567])"
1742665604543390052,0,"array('i', [6586, 15749])"
1742665604593286366,0,"array('i', [6769, 15931])"
1742665604643252366,0,"array('i', [6952, 16113])"
1742665604693175274,0,"array('i', [7135, 16296])"
1742665604743535589,0,"array('i', [7318, 16479])"
1742665604793218459,0,"array('i', [7501, 16662])"
1742665604843143033,0,"array('i', [7684, 16844])"
1742665604893298385,0,"array('i', [7866, 17026])"
1742665604943195977,0,"array('i', [8049, 17208])"
1742665604993359866,0,"array('i', [8231, 17390])"
1742665605043182125,0,"array('i', [8414, 17572])"
1742665605093185551,0,"array('i', [8597, 17754])"
1742665605143221236,0,"array('i', [8779, 17936])"
1742665605193150848,0,"array('i', [8962, 18119])"
1742665605243213496,0,"array('i', [9145, 18302])"
1742665605293197996,0,"array('i', [9327, 18483])"
1742665605343140310,0,"array('i', [9509, 18665])"
1742665605383455125,0,"array('i', [9690, 18846])"
1742665605433197162,0,"array('i', [9872, 19029])"
1742665605483209347,0,"array('i', [10054, 19211])"
1742665605533213699,0,"array('i', [10237, 19394])"
1742665605583225532,0,"array('i', [10420, 19577])"
1742665605633714551,0,"array('i', [10602, 19760])"
1742665605683275810,0,"array('i', [10785, 19943])"
1742665605733250236,0,"array('i', [10967, 20125])"
